,ali_uid,ins_id,bw_c1,bw_c2,bw_c3
2116,80365,61d7217eab16d514bb26410eeb808aed,23,1.6166575792499998,10.100928861647844
2117,80365,6233afd1389731a2436353d93cf215d0,23,0.38220183749999986,3.6456182040274143
2118,80365,6297175b29ecde62f1b0aa647c9235b4,23,1.324574627249999,10.839061690494418
2119,80365,6302ad3694baba4ae97f104eb496e60d,23,0.9591076214999993,5.59488158673048
2120,80365,6337f53c5d721cdbf6cb0686048e1930,23,2.935091853750007,18.589823730289936
2121,80365,63490f94c8d8f701bc2c2e6d6d18e826,23,0.3712903897500013,3.6579082254320383
2122,80365,635733247eece44d1dd921980784d643,23,0.4801270582499975,3.5455399286001925
2123,80365,635b2b696ea50b399eed598e0200e06a,23,1.2450507930000012,8.264325382187963
2124,80365,63843651e5e30dfe50a6f6725b652d15,23,0.6458097135000009,4.286044081673026
2125,80365,639e1c2fe00370051c5373ab330d7777,23,0.3134674252499995,2.666398510336876
2126,80365,63c9b1d147f445f17e95513208f3b14e,23,0.3620392912500002,3.549526054412127
2127,80365,63d8e284050491875dee4bef7835cb9a,23,0.3079156814999999,2.9847562406212096
2128,80365,64060e46301964016faea76a99f9cbeb,23,0.956510829750003,5.573647683486342
2129,80365,64d7a0e1ad3564f4c97221055392ff8c,23,0.9724500135000024,6.74835367128253
2130,80365,65250f163ac88ab279fe90078bf09aaf,23,0.29305966200000005,2.3220425751060247
2131,80365,6525fad5e157c413986ffe6565fcf4d9,23,0.8112273172499995,5.81466198898852
2132,80365,65337eca36c074be2034093b20311ce5,23,0.4353700890000024,3.9880799688398842
2133,80365,653a2a78bcc4808616f449ee813db25d,23,0.5730791325000019,3.671780470758677
2134,80365,659ba104d6f00850e327afc2dfa5bd9f,23,0.3667862205000004,3.5882111918181185
2135,80365,664c1b87695c8160fdee10c03bcdcf18,23,0.9571504109999981,5.588276032358408
2136,80365,668c379e700c883d51828880a57453fd,23,0.37159743599999995,3.4662773553282022
2137,80365,66978e9e7596b1657cf05de1b507bfd8,23,0.8038939859999974,5.6508172955364
2138,80365,675b6265f74b98e2230b8dc28464f69d,23,0.4079668320000006,3.655847478657961
2139,80365,686b526dadb7af32e54b5d7378c5c377,23,0.3572446657500006,3.441993780434132
2140,80365,6893992fc305caac9a803a63d6f13189,23,0.27755384475000017,2.2354722395539284
2141,80365,693197124587e9c27f4dd98b908ef6b0,23,0.30878282924999895,2.8423810936510567
2142,80365,699353b3f63afaf32d41d260d3cf8efa,23,2.466786330750002,14.744559125974774
2143,80365,6aa123352dedb6a4547bde18a6ea472d,23,1.5868420994999912,10.145614994689822
2144,80365,6aa61274b3f42d6616b52be428e0b84c,23,0.1586319577499988,1.5340728219598532
2145,80365,6b6883da2f9d32a46b66ab1648010bec,23,1.2575858400000013,8.47285095602274
2146,80365,6b7c22bc49bec179ab78bd25ac347ec4,23,0.3718839337500003,3.471128465607763
2147,80365,6bcbd1dd968c12e9358268c3efee08b1,23,1.5961198574999993,10.307260248810053
2148,80365,6c34bef0de9b61fcc066006b49428621,23,0.960248225999996,5.604917658492923
2149,80365,6c7839356faa5cdb8031e06e5d9a3c43,23,2.8590239527500123,22.26029930636287
2150,80365,6c79dd7ac8d8c22755ed953b156c7636,23,1.583327345250003,10.062086256220937
2151,80365,6ce515d6ae625c68ace6b726eafb47de,445,2.9947103299166598,18.37049567140639
2152,80365,6e825aefb61b83ac2f38b7f243bcec60,23,2.9357482507500055,18.61875157803297
2153,80365,6f03da9d94e42d4dd11bac9fc022cb4d,23,1.6691646352500034,11.234871447086334
2154,80365,6f1860ae7918a324ccf6f329d044d5db,445,3.0262627636666664,18.943509953096513
2155,80365,6f3f2e8f9f1d4c26ed07a94ca237c890,23,0.30206355899999865,2.6405552309006453
2156,80365,6f73f6f5e189f4c8bf48b08b1ac8cb79,23,0.366348018750001,3.5801402851939206
2157,80365,7114deba1c257e609ffbe56d3d747e9a,23,0.35863975349999955,3.4866094775497913
2158,80365,71534db47bb65f02edb6f49f0c8db45b,23,0.2773346677499995,2.4397915787994866
2159,80365,71b16cf5ceda9436b6787b5068632e34,23,0.49607062575000144,4.257302060723305
2160,80365,71c4965deda946a479942b753fb07f0f,23,0.273411138,2.199929477646947
2161,80365,72bd8611494fbb8fd9bccb5465cfa01a,23,2.9500883055,18.79253203980625
2162,80365,72be81f15ee410c335b975ad06cbcf74,23,0.2531104957500005,2.175540290772915
2163,80365,7337fbc2228bb622fefe1a64667703fb,23,0.9547665067500045,5.501708099618554
2164,80365,736fe1c4fc6ec3d444f6f6c083ecc84e,23,0.36669657150000007,3.5822679474949837
2165,80365,73e0fda8fc6c107665dbcc7990893f6b,23,1.500969319499992,9.499285155907273
2166,80365,7412b1fe80a5fecbf520503f010b0144,23,0.39554018699999893,2.9366730060428385
2167,80365,7436027c4cc2e2ed5582f303e038310f,23,0.43468098450000003,3.13860509544611
2168,80365,745aa18e40ff729be6b0196aa4824adf,445,3.0266347398333306,18.901593871414665
2169,80365,7472334181c43b9ddafe46c073813413,23,1.5814328879999988,10.038167182356121
2170,80365,74868bd509ddace1fbd3c4a76a659680,23,1.1279438204999976,6.9735626969486475
2171,80365,75279ebd5c74eb0081d1883ed8c1ee4b,23,1.5275708332499973,9.918339466676116
2172,80365,75a5d7ccde3b2cd2d22afeb7e2522550,23,0.16082164874999988,0.8558676112443209
2173,80365,7670f2edc95a5f10ff0357409b606c7a,23,0.3981833572500011,3.9193033520132308
2174,80365,767b39963857401dd4e6f3d43142f0f1,23,0.46847113424999903,3.3548690937459473
2175,80365,778633354f6f0cf297b2fe282e6fe622,23,0.5343868110000012,4.34746309183538
2176,80365,7867148223b894b55f13f0d33b7371e1,23,0.15875710199999984,1.5351465158164501
2177,80365,78e5d7debe68c2af38d0c72f16e45813,23,0.3019682399999992,2.6378764025866985
2178,80365,795a4cdea421a4e66aaeeb2c02fb3a14,23,0.4746213884999996,3.4482804592698812
2179,80365,79cc9a1948b3666aebcb0a1a925ffbf0,23,0.1606484827500001,0.8549460489302874
2180,80365,79d599101fbb05d710a8d2b532dc9377,23,0.3557888512499999,3.204754013568163
2181,80365,79da612138dd63aa4235654a525cc7e7,23,0.38069225774999904,3.6220927722752094
2182,80365,7abf769842866a39b188c468b31d1b6f,2365,23.02573799750003,72.09164600819349
2183,80365,7abfb839fd5f5283561ccfaf1ec1dd25,23,0.32015668125000124,2.71911327727139
2184,80365,7b7eac4437b60284a3d3d6c8bd0c1948,23,0.348550986,3.2221633661538363
2185,80365,7c0236df5614cc9733fae44eda8f6c7f,23,1.5854843287499996,10.079896515235305
2186,80365,7c69c3efdbb987252f48a00df276ba78,23,0.6290588219999985,4.148070914670825
2187,80365,7cb59098747d6c32fc4c9c3630c0cc09,23,0.28233898874999963,2.547275349497795
2188,80365,7d015c7821a0703775752dd540cdc5b8,23,0.4340714752499991,3.9483584370464087
2189,80365,7d6a98bff6c0be06d2a27d1574431449,23,0.45556182524999933,4.033252028748393
2190,80365,7d97cb954873c0476296229b7e447dfc,23,0.5029726747500007,4.177511679008603
2191,80365,7e8cf52a71932c6a8f8d4b290fe96a37,23,0.3288043867499992,3.09528473764658
2192,80365,7e8cfae2c75b2a799e527bbf2e2807de,23,1.5825333247500077,10.045376596972348
2193,80365,7ee9078b2edcdf5ce71b14e643674e66,23,0.553352052749999,3.5445431247353554
2194,80365,7ef2ca6b3955ccd9f77fbd1a6518e4d7,23,1.095940597499999,6.404275288805366
2195,80365,7f2c1f74a8802789139edaf150a82c01,23,1.2545175509999982,8.439526995643973
2196,80365,7f5a5d9b8aadbfd2f500e9004adac00d,445,3.027425630166655,18.916283994913105
2197,80365,7f6f4d0f32a7ab2f8c330a6e8f4a55dc,23,0.3300932617500002,3.343277843669057
2198,80365,7f8474763a51155b069e21d7a0eac1fe,23,1.1246461222500013,6.896654712036253
2199,80365,7fdfd3d64062f7f118ca5bda9c85ac44,445,3.145771693583336,19.68408267013729
2200,80365,80062f3f84a204a0e356780d308ebf06,23,0.31305431849999893,2.664559744298458
2201,80365,80b477557488be3b4da86f9f242be142,23,0.2753793420000005,2.2502876445651054
2202,80365,81269f742c5206fa7f276dce69473760,23,0.5279450977500014,4.615435749292374
2203,80365,81406bdad95f687826905066cb5c0348,23,0.3830537182500013,2.7252676896750927
2204,80365,815a8926e24bfc3900da3282c4d6e1fc,23,2.941516231499996,18.706825710833073
2205,80365,824f2cc38521d2ee9779d32cc92af725,23,0.8003712727499998,5.622311560437084
2206,80365,825110b0400fa88121d57ae99d793d5c,23,0.35688505650000035,3.4293622523546223
2207,80365,825d2f80028aaeb74760f66c2cfad882,23,0.8048532607499991,6.138713797554374
2208,80365,82af610de3d03ef8d2e9301c497f61d2,445,3.001996684666661,18.62332080490887
2209,80365,831f58214c7de7c209dffdd68096b6fc,23,0.3294597127499994,3.112585796043277
2210,80365,833b767d7ebae813a0546bd2c6dc93be,23,0.3627856890000005,3.3285300806164746
2211,80365,83692cf887193bbfd192c3a5d9c335ce,23,1.5804294975000008,10.020899092778563
2212,80365,83b6fb9f76048e5c1eeae5718d49098c,23,1.6570292339999972,11.028987290337682
2213,80365,83bb991acc2eb227cf96aeb9600e75e7,23,0.9808219417499993,6.9150656182318935
2214,80365,83cf6419e4750e386be9c29b351bc783,23,0.4112926965000009,3.691026521846652
2215,80365,83ec36bea09c59c3b49619e1fd4eabba,23,0.35268650549999825,3.3554145600646734
2216,80365,84090c8ab8d8859b43f573462e2a12cb,23,0.3564435367499987,3.448980851098895
2217,80365,842e164bf98f822182419418b8ea9579,23,0.26062346624999966,1.7762377113103867
2218,80365,8431b120f87a14f27767982f887e19df,445,2.987127778083327,18.459415901452303
2219,80365,846146086061bbeb6d0e0a0d01aaf450,23,1.2915507622500013,9.925561649724841
2220,80365,855df48e77fb30c4d6b4e69d20b11fb5,23,1.5836546197499979,10.061108786612749
2221,80365,8564ced01b729d01a77b59e331ca9302,23,0.3137898435,3.1409750506281857
2222,80365,85d4988b46725ab023f4bac5bca949e1,23,0.25603780125000053,2.1835414599627256
2223,80365,86776446ba4f56b424a99390a1d1c28a,23,0.3000172927499988,2.613339889794588
2224,80365,86c2e80c5cf7ca977ab9899e406f5aaa,23,0.6331953704999946,4.8018707893788815
2225,80365,871cc966efeb404699868af5c2f71546,23,0.3527478097500007,3.387037944048643
2226,80365,88052717c858f5a712b8d8b365c4ba73,23,0.295886366999999,2.574235377833247
2227,80365,88083d5023e63bfca688c843f6fb6fb8,23,2.9344408642500026,18.543825689703226
2228,80365,886c4438e7f4c6489400d83d442ed29c,23,0.2780526997500002,2.448306977748871
2229,80365,889395be027e1ee6988c9d7ed0ea0b2f,23,1.2433406002500038,8.245533462613821
2230,80365,88d6cbb173ff3356c97d2e2285270545,23,0.38126490149999925,3.630425725132227
2231,80365,8991a254edd4b67daffccaef666e42c1,23,0.3175381230000001,3.1718929018825293
2232,80365,89c64c9316af284e37da86663fd24f0a,23,1.305466637999999,10.895581422373652
2233,80365,8a045927b0b069f06d51e4489c830439,23,0.3499290112500005,3.3673737198114395
2234,80365,8a23d18ef6ded4dce9ce486fdc78a161,23,0.4633455382499989,4.171193623915315
2235,80365,8a49710928043f4d579d1a6e322ddfe9,23,4.752953866499999,38.30572742968798
2236,80365,8a93451c586a4fbcb3c667b655ac2aa1,23,0.35519360100000147,3.4286048635840416
2237,80365,8a98807aaf5aa096050286d93f088367,23,0.4353888419999997,3.965729232877493
2238,80365,8aeebcec1c98fbb0ad0c9a620e83cec2,23,0.3117316177499991,3.1319911312311888
2239,80365,8b3b2572670498cb6df2e34ac3d0c2b2,23,0.3486171622500002,3.0502842273563147
2240,80365,8b87d35aab4a003e69f81231397c9968,2445,11.70169266799997,49.03706442564726
2241,80365,8bdc7b81d71119c0323323dab297e19f,23,0.6739453402499996,4.492724435403943
2242,80365,8bfbe43c66d9ecb48ac75608ab879c24,23,0.1607167484999994,0.8553093485534192
2243,80365,8c018d4b984046cc0f7f816493f87446,23,0.3298691917500007,2.9165348410606384
2244,80365,8c5a8c17135228db196860506090a880,23,0.37212398999999896,3.7103711999952793
2245,80365,8c72219c0d882f42f64dcf64f2af8e7f,23,1.6261168769999959,10.263303369283676
2246,80365,8cefc4453f29abdcbbaf96a9c6b6fbde,23,0.9606302527499979,5.624019373208285
2247,80365,8d48edf66606381d0d33b974fcddd1ea,23,1.244343182249999,8.258145181462169
2248,80365,8db436437185515abf6c62cdfab52ef5,23,0.5732301749999987,3.701043678447604
2249,80365,8dc40de5a20a3fdc37ead19fc0200195,23,1.2320337277499986,8.091118885204196
2250,80365,8e1cb93017043d8ea360cdf00293dc72,445,3.01488260883333,18.738119825720787
2251,80365,8ea4ea7de43709da5fcde39857e161ec,23,0.36554751449999956,3.6439778935164213
2252,80365,8efaafaabccebfc55ff418a062a038c2,23,0.3545518619999998,3.3903929125517607
2253,80365,8f071e69784177c79ddbaf167b503705,23,1.351726178250001,11.50822696276009
2254,80365,8f10f088eaebf788c431030902499bbe,23,0.3553270979999998,3.4328706376254563
2255,80365,8f397fd499f4ed2a69055fc068f48363,23,1.5111525450000007,9.667245727032423
2256,80365,8fa3d11f30cbb67b19f1fafb8dab455b,23,2.4821497259999887,15.032637314870954
2257,80365,8faaaf1cdcc719c886a94fcd81c173d6,23,0.36089196675000074,3.492435654625297
2258,80365,8fbe3d89087b2da881f2c0d41c1ccf78,23,0.9732365160000008,6.829490829259157
2259,80365,8fd01a12f2a8ea6f7f057dc6f78d6be6,23,2.9246100817500067,18.39868820272386
2260,80365,8ff9387ab80d53e2cd8a8bea2cffee51,23,0.3221702032499997,2.5602756813168526
2261,80365,904da106254aeab65b9dcffbfb4f6b5d,23,0.45611321174999925,4.033019011840224
2262,80365,90f4a64eb9902b79cb0994902ae64d62,23,0.4753500307500002,4.462226517498493
2263,80365,9114d7540c341622abade150dcb67400,23,0.4132046834999992,2.589521622285247
2264,80365,91dbc9923cd0775836419e030e2d153d,23,0.8001183277499972,5.633493158966304
2265,80365,9214ba08ad3653d29cdf4d816acad7c2,23,0.9316128937500013,7.2289274632930764
2266,80365,922ea1b09639b34ae6adc852d42127a0,23,0.29208110924999925,2.326339865103364
2267,80365,92928f0621c906336033067d8e768769,23,0.981806080499997,6.942668929696083
2268,80365,9300e10bd9164cba5bb75cf67c6fc498,23,0.34881631574999966,3.3040789235383277
2269,80365,93359b315a152548eb1ee43a86604aed,23,0.34765163474999894,3.499619895592332
2270,80365,94abf975a6ee45da6b4eb242f53e88ff,445,3.0256686464166758,18.89019607566297
2271,80365,94de73185b117fa98d455cf248f00fdd,23,1.5021654060000023,9.505993947386742
2272,80365,95cc34de7afbcceb95585143b0b89079,23,0.4572288997500001,3.1673017144203186
2273,80365,95f29b9fdef496a095050250ba7e1dab,23,0.34518442875000027,3.2761538587510586
2274,80365,9636ed577d7e5e40950ee94f674ee9e4,23,0.29756927024999846,2.5957004819065332
2275,80365,9637338b5dcdc25d2e19bfcdfbf1cf37,23,0.4686918967499993,3.3520000800490384
2276,80365,9653d370f9f7342257acb3ee9c9ea9fa,23,0.2600737125000011,2.0438447780907154
2277,80365,969327d7b17643b051ad1b36856319eb,23,0.5295066315000003,4.282834539189935
2278,80365,973029ce58fc0d2a35f58ae271da689a,23,0.34332497850000065,3.471054621040821
2279,80365,97f99441d1013b217d3ee56331ef990c,23,1.192470242250002,9.855082808062436
2280,80365,98d23f082d531f4571f57d187fac3ad4,23,0.46812767925,4.209664156660438
2281,80365,995b0bfbaf046ce1a8e44ab6a2374ad5,23,1.1249387520000016,6.908214865252376
2282,80365,99b455111aacc56e4b8a202bd5e59444,23,0.3489101962500011,2.685016952455044
2283,80365,99bb64845ace958c75b5ad1dd94cab1e,23,0.5234369700000011,4.157855585217476
2284,80365,9a2723ae4110298ec29e9e41f29dca1e,23,1.569861914250004,9.854914052411916
2285,80365,9a4fb9c7e10f751f62131b872b95a568,365,3.291542686916658,17.840970950201154
2286,80365,9a58842c7f1de3e1f2f457ad3ba539a1,23,0.34458075224999984,3.113060519099236
2287,80365,9a709b6ab48c5c5986b7125e120eed65,23,1.630873104000002,10.35078967921436
2288,80365,9ad5c6a7902ae080fd8e19eb453b0f5b,23,0.31030653149999987,2.7610307559370995
2289,80365,9b5def6e2cf4c182d09451c1b744ce61,23,0.9591498735000005,5.5894526839256296
2290,80365,9bb0f4724b02837fe03e31c94f74e418,445,3.021240704083336,18.851243890821934
2291,80365,9cc289f03a24cd49bdd0b34b8710f487,23,0.648542296499999,4.297809200361371
2292,80365,9d690196d12ead8b3f1311c6e773c022,23,0.4595974215000014,4.105149703100324
2293,80365,9d98ca6c0835a9b71276a1c615a87a3c,445,2.9979391934166686,18.55253736488521
2294,80365,9daade21bf2bac9d61deb8886f7e1586,23,0.3975047422499984,3.9063255395740275
2295,80365,9dc5d72327cb37b4d1431549b12f157f,23,0.3715482330000006,3.46501138061285
2296,80365,9dedcdb1099c943541d951659e5ed396,23,0.5698150237500021,3.6504622735083103
2297,80365,9defea3b5230f1e936e5de9ceafb7938,23,0.3458259472500006,3.121209014207125
2298,80365,9e4feefb5cec48e3058e4e53a71609c6,23,4.137744796500013,30.477449968457222
2299,80365,9ecdec4d3e079b67bc02f38c026d0516,23,0.43188672975000014,3.916651485487819
2300,80365,9f26524a725c097d0275abde386236e3,6205,21.485066692749996,65.70811950601637
2301,80365,9f2e8cf529a8088de59637eeddcb8e48,23,0.2193174059999999,2.151107406243682
2302,80365,9f5a351cf2ba2cb6b0df6d72c4118b14,23,0.30061235925000107,2.433965737000108
2303,80365,9fde9f2494fb2780106d25a4d6928423,445,3.0211490479166727,18.863416537642482
2304,80365,a01e3b7b485191c183335d1ae56d4ce9,23,0.5027748652499995,4.173411028459668
2305,80365,a04b97934cc77e27c72ff271bb2edbfd,445,3.0401720479166725,19.075562255457044
2306,80365,a0773b2b723216ec35c09a08f4e0b89b,23,0.326098442249999,3.3118842914700513
2307,80365,a1239b39c24d6aaf363c58394fc81fa6,23,1.5019695022499988,9.500208394601943
2308,80365,a1293f396cc12d1d13cb14e32a2d8d73,23,0.2861543317500002,2.727883094921708
2309,80365,a23011a599575e520afedfe6f8efe687,23,1.5257331495000015,9.633315978571773
2310,80365,a2b91db583f218c9d69fadc951716018,23,1.5370967692500013,9.811711236834526
2311,80365,a2cb945b43c70c00498c9625eceeee00,23,0.2832144524999984,2.795258676633239
2312,80365,a2da0c0c2420a157d5aa2b1290e16ee6,445,3.029312640750003,19.006758369505405
2313,80365,a306b9e2b27cf8fbd1da299e78f62997,23,0.49594750275,4.056060248985887
2314,80365,a363e41bf552cf9bb852686bf89f3ec5,23,0.4595446904999985,4.0933947544544935
2315,80365,a381e388e2ebea31d9cb326ca91e9a06,23,0.4435297229999992,2.751288386061788
2316,80365,a41802114915d304b5a00d90582330a6,23,0.30509654175000067,2.814120138064027
2317,80365,a49397bed72de2cecbdb80111bbe15b1,23,1.5207947265000061,8.918761303648353
2318,80365,a52987bc888f1eaf1beaceddc6bde613,23,0.28013454000000104,2.260683076456189
2319,80365,a52becc4efb93a00a518674cea8744a3,23,0.27522452475000087,2.191965077072382
2320,80365,a69005bfd4c83b47316407838b4c0707,23,1.1206426874999995,6.823712065815926
2321,80365,a6bab4cd49cd71474a40360ed43598de,23,0.5153596612499992,3.985973624512553
2322,80365,a6e06a5581f34ba99dba9a89d861be24,23,0.4234800097499994,3.85661973617971
2323,80365,a77b96d0b1d6b3724ba897e935a8e14c,23,0.34696663575000136,3.2095362246036534
2324,80365,a87c7ad0c30b6f7093bbc061e7cff3ca,23,0.3606390427500002,3.5400299169123177
2325,80365,a8f63ecb71850a5ae408b05507366587,23,0.2837418307499998,2.6461321860551834
2326,80365,a98191894480854a75c8ee9fbb202863,23,0.9586660230000008,5.589433629065752
2327,80365,a987960e20d4b01b2ac347cb428ce62e,23,0.30198296100000027,2.6384817715734243
2328,80365,aa18a1f8994065b902cf9cd4e3aa97ed,23,0.37260469574999927,3.7252698931843042
2329,80365,ab5662eaf32d0b2e7c11a5b9ee6caeef,23,0.3709985842499984,3.682244075462222
2330,80365,ac05561f827ca2c3ce555333593f9a3e,23,1.345792292249997,10.096561191603541
2331,80365,ac30ba9e43e70371813cf91f6644a5f0,23,1.1262656422499997,6.926013613119721
2332,80365,ac520c8b7a4c6a1aa91e4b1dee920622,23,1.627382232,15.709816776216032
2333,80365,acbbe103eb584ba4d29b30a4a965fa3a,23,0.9747265867499944,6.853235503658652
2334,80365,ad128ff03230f62280131e19df50b959,23,0.34428050475000027,3.476894907653332
2335,80365,ad831d8888503a80edb0848eb132ff3d,23,0.3473498227500005,3.4962748456746344
2336,80365,ad924b835b7a2eee8522faf3a901a044,23,1.3392536954999996,10.567196588963272
2337,80365,ae2d19727b10f938d7f78209bccd8cc8,365,4.896197675666678,27.889082003384832
2338,80365,af5bbed7d79c26bd4f12d1f4273cc2bc,23,0.32806643624999937,3.3338103722780947
2339,80365,af7ef372c2517aaebc7f578d4d554df3,23,0.44518809825000016,4.147575739771128
2340,80365,afb177d4a139e0e1cb0bfdd952925500,6525,33.0266764937501,92.84361865371466
2341,80365,b02b8a7e2c46f67c429a093ff287236f,23,0.46463180924999864,4.202541299164295
2342,80365,b02fcd0d37f9b43bbf9525a1c8083289,23,0.16053147075000018,1.5090349316596985
2343,80365,b0f129f031035d7eaef655494916eead,23,0.3062457562500002,2.733908398076892
2344,80365,b106ee0539b11ffbd502be4cb095789d,23,0.43384910100000007,3.94118556752801
2345,80365,b147a5114d887ee87e24ff7e66e347d1,23,0.26760850199999964,1.8476034421473744
2346,80365,b15514f3a9cbf135b8e4fcba866b57b6,23,0.3627608144999978,3.544315919280052
2347,80365,b174f01a785ac47cccb75bde04eec424,23,0.5255072707499999,4.134017983451486
2348,80365,b274fab077f6fc1118fe81ac2e886db2,23,0.3365943525000001,2.9114663880318408
2349,80365,b2e42b3d0997bd4a8c21521b5562accb,23,0.35284463025000107,3.3965960517525673
2350,80365,b333f016c38ee016087da56cb398ea96,23,0.4800135847499992,3.562685837969184
2351,80365,b378325d9b29ecc412daf818c8f0c055,23,0.3663681630000001,3.5571235790848736
2352,80365,b38a2f55bd7cfbb48db0885e39a6714c,23,0.3242675677500007,2.729012696072459
2353,80365,b39a00346fabfc0a4fad9266a69e6a4e,23,1.3570109752499995,11.385948015376927
2354,80365,b42080acd6acef0957faf620959ff1ab,23,0.5548778759999996,3.5855154320597653
2355,80365,b4e2b85bbdf3fde571dcbc8d75d75c2c,23,0.27942152699999984,2.466409346088767
2356,80365,b502d586caaa295cd3fdcda8d595d87e,23,0.7976155740000027,5.580738941207528
2357,80365,b573d4cf32f78dfd9c28a7f353817681,23,0.3076807912500005,2.629211163148284
2358,80365,b667ecc602ff7f920fc53e13d20f32d9,23,0.19096107974999996,1.8483499903231861
2359,80365,b68cf26a1ad5fe228bc3547d731c8dae,23,0.2972157457499998,2.4387332797050476
2360,80365,b6cc6a1ff0a7b340a645d00c65a0ba86,23,0.34561561124999934,3.292247671633959
2361,80365,b71d675d4f7551c3baaf681a2cccd01f,23,0.37151474850000166,3.4635607805103064
2362,80365,b773be361bcd60cc1008c1474944e821,23,0.5197638809999989,4.102403651922941
2363,80365,b78306b65ee9840592f1f994d8805a05,23,0.2977509622499989,2.4172040261328225
2364,80365,b7f15a058b7b4e083f061ea89cd85e63,23,1.2942028050000007,9.939959077164533
2365,80365,b82f8a3c7318ed6b7380da49d7bb5076,23,0.4211978084999998,3.8194094225764275
2366,80365,b9732226435b05cb6b86fecdee4bdc00,445,3.058900566416668,19.349654680117965
2367,80365,b9f611ae239afd36c14f37c6a8ecbe4d,23,0.36362189850000015,3.5622429102659225
2368,80365,ba14ed57b525a9a47701620adb500a58,23,0.447674288249999,3.8946264423429966
2369,80365,ba2802e1f2ca7af84d637233db5b73e6,23,0.9566825362499981,5.540990922600031
2370,80365,baac35dac1bb7174cf38cebcfc508479,23,1.3250344747500016,11.721341656520964
2371,80365,bbcf905fe815408c1c844fc939a4e6d7,23,0.28762146525000093,2.4710708856582646
2372,80365,bc1c3526388695cac1370d01994a19ea,23,0.7978750709999997,5.523422732949257
2373,80365,bc607109f5d1f20a1f4feb4d5227bf2f,23,1.6255413247499946,10.260170716792345
2374,80365,bceeb104c755065a3148dcf05b595344,23,2.466987237750006,14.75393358618021
2375,80365,bd3aea0ce96bcf3214cc6a7b17a53e32,765,7.2519494645833396,38.49613694474101
2376,80365,bd6377f35b42231177129d3e86a8e8ce,23,0.4960451527500009,4.263899149373174
2377,80365,beb94b2068b2c34edf5100892d8165b4,23,0.3572526615000004,2.995421178638935
2378,80365,becca4f78c671f83ccf1811e450451e8,23,1.2331441342500016,8.077533720061183
2379,80365,bef7e2db019eb84cca4740768a513db3,23,1.2898036305000007,8.7791105825454
2380,80365,bf2d8691446deaa9607ae58a336ff91d,23,0.35490316049999965,3.4029425773769617
2381,80365,bf3e074895c812d0d8c0b8cf873072a6,23,0.35941042199999995,3.4194500651210546
2382,80365,bf4d41e65860bd16c790595124797b6f,23,0.34961216324999966,3.3706026803702116
2383,80365,bf55225090b13b4128e93da5bfe8f4ad,23,0.3829508760000003,3.6591709870845084
2384,80365,bf65f838dd45d6adc33fb39d74caacde,23,0.34142687249999826,3.238081019371748
2385,80365,bfb311a7264342d144344ca27862cc7f,23,0.38284380224999875,3.652332611382008
2386,80365,bff14488612a4ae69b6b2ec67a07302a,23,0.5038886790000005,4.405960198491812
2387,80365,bffbee74fd8a9f64fe809a7ff5613c51,23,1.6253311410000026,10.270740883424878
2388,80365,c05114a0870848df6bd31878846e6b69,23,0.3245466629999985,2.849781420081854
2389,80365,c0d86afeb536e40c5651d7dac353cbff,23,0.4314585397500001,3.9037674944847827
2390,80365,c0fbdda416908780b55c32b30d11bb17,23,0.7156804515000043,5.028072204440833
2391,80365,c198fa3cf0122a1d7dd7db0f6a142554,23,1.4554440862500022,10.274749640375376
2392,80365,c1b933a94cb3a7e840221d102c64394e,23,0.3588672517499998,3.4133050683885817
2393,80365,c2776c29147fccf1346f9125d89880c0,23,0.3174506842500006,2.9796211514621973
2394,80365,c33a283449050183bc11301fa80d1ea5,23,0.3275508967500014,3.293843613937497
2395,80365,c4197c81a2db2bc4f605fbc3ee377b78,23,1.5706341315000047,9.860746376216412
2396,80365,c44aedd2c654f4699f5415b564c22e1c,23,0.5797316752499996,4.739706991240382
2397,80365,c44ba9aa0ce0869f275ed266885c74b9,23,0.5734719112500004,3.6644733510911465
2398,80365,c4b265d5fb2db4fb50ac23d74b72bcdd,445,3.0187905226666696,18.844343181699514
2399,80365,c4c0ca132014037f291f8d8be092b8d8,23,0.42156181200000126,3.8244897779077296
2400,80365,c5d84f1c55dcb120a64e13e01647083b,23,0.26571393450000075,1.817013965919614
2401,80365,c6c617d324a9c68ee606818061bd81b8,23,0.26635713825000035,1.852137828245759
2402,80365,c6f52f7ec6cf6dfabc581f5016c0ccd5,23,0.27749825775000136,2.226753942668438
2403,80365,c76225ed38c4ab6dc5de092da5fdc4d8,23,0.36764982975000193,2.780874213203788
2404,80365,c796583a88e3ad04fbde9f9b08576fde,23,0.5545746254999981,3.5483786277472973
2405,80365,c7b287a635253ccbfb35cedd9d34b3bc,23,0.29591499525000015,2.36082480289042
2406,80365,c7c004708dc115c1442cdc0cd17a7d4f,23,0.3458028000000011,3.281922871246934
2407,80365,c8ea73d1e9792b3cacbcaa317b5e7e44,23,0.33679146900000057,3.1950710713863373
2408,80365,c9a4882b74c16a05b135c48cb01a38db,23,0.9762752422500008,5.765884956344962
2409,80365,c9bb209389b26ed8b6d6db81d3c73419,23,0.5104285304999997,3.958406522870064
2410,80365,c9d352a05b13199cf79085e8fe899f09,23,0.3079810755000015,2.6630897261202335
2411,80365,ca4b203a55a52095cab6c8594d005fbd,23,0.5793830437499995,4.721875302493572
