,vm,sea_min,sea_avg,sea_max
9478,ZfVRNRxUxQgf7HKyTRCu/X6qmVsAeuLuERcFjq8KyrEaLhdlK3QkjT9AsAJAuI4g,0.030037265800699764,0.03894094527713665,0.03483809360022139
9479,ZfVrxKKxyiUxiHURUKvkpU+Rovz6bLvBTyl4wW1KNvGWxGnV2dQ2rvDPpdrQF1za,0.08974246491988247,0.08820458034914092,0.08910806664177551
9480,Zfsk6nrmUsJ6xJK8wuLBbo/xwyRLeWOYZ4tW13UE/C5qGXOEdhLHVq3Ci0ctcCxL,0.05919448512067671,0.19291686943124364,0.18121873716752412
9481,Zfu7rmB+1CHXPJo2BUHEgGZuoM8ssYKiWLxpRbqnk2Xv7kHLO7t4n96rMEqtAz5Z,0.0476254171958016,0.0885005695560549,0.16475487298170122
9482,Zglyuc8Y5i/0uiz38+L+sgOS5rDjZaOGpeSpHE9Q/Uq+x+9MJl76vmKVJutiEHSj,0.08002376398389899,0.16248594511444314,0.20299411277894963
9483,Zh4aGfrvzWGTYgzEOk1REWIhLCPzuYarpcBQyQALU9ABtsGmfLvV1CoeUfuFPrrn,0.18914509701908022,0.4066146214443429,0.5438885175969987
9484,ZhCHd8HWUxYuxNLpyWcbThS1o7Huf4JZJGbxMcgVVYMTJQZmHNz2WlvGwIAgv98E,0.09007104486313289,0.9837940833617178,0.9749690979523045
9485,ZhlZ8yYfv3Xl70MlphAQT1Ypbft+zh1opMEh8N+OeeQRyN7RczZeVL+aE++AppuR,0.02804307900153047,0.09764144445205036,0.3028068782115516
9486,Zhxd6jJLDDyCuav3+0tAJ9iDBAZAdeiYZIgr2Mp8gGzkBh/hUv6Fr4Z2oXI3Yli6,0.04778556705198156,0.533998196934633,0.40408970288273116
9487,ZiHHo5qA+Ke+kUN/lqYRKnMbzQ8ws+mARgQX/8lvPMqMv4x8YG+Oofbe2VuIz7fw,0.04648429905209783,0.047819101846876655,0.12450091416452935
9488,ZiOqm4dDMtLcYQJLd31VQVkfO5aKc7q1UdPcD1VSyfzu2vF4uWmidRztVFJQIfgZ,0.06739406585617924,0.11722393474741644,0.2075246712616966
9489,Zim/4z5KAWOjaual/9Ln8sC+MF1Y+w7r3/Amxc4Fc7xhsE/CohgUlzodfFpfIoE9,0.13578527292572906,0.4047132088130022,0.041819980380890964
9490,Zj4UpTgnY4IeNaeUO28Cay31LKoMLkQsxY0P9NXkNqe+B3f8GDf886AAvFzlHtA1,0.03462060884204643,0.027695725153312978,0.037062485354405816
9491,ZjGrTt+NzWVkALM+NmsEfw01BwaRqYge08ftR7MJfkIYrgKovrYM/4at9fthWV9u,0.48239015070153246,0.034410956197880815,0.10747126787442907
9492,Zjfrv1sZ0bgFcXigKGBD7YrNtU/auNbLSTzCK8BxVHhLhzUO06Afm9ApHt3+TwMh,0.05000311404762081,0.548766552388364,0.5805553607237413
9493,ZkH1Zhvin9NCHJ54mVtHpHUTLgus4N7Qc5w09ONmTF9eVLvn5vqoRxALnjefENtB,0.07458381562954741,0.36944120573059047,0.23690510381422047
9494,ZkKvL8ZLbn7PzUQzxjN4+SSoVC4w+bDdq6CnmYxy6QUm9lceHg7iXfXM+wcFx+Sf,0.03948664466171814,0.05180069863019754,0.06556642117070943
9495,ZkNcw7Vtr9xDX0WEb9pTyz691qVd4Mc1VRQcHaA9sd0ori1FbuuODDLVpSpnuKS+,0.5285138546486978,0.5927276713042888,0.23527130191531964
9496,ZkPK8IcEJR1yRYJHIs9pqyXgY2VcE9VGzp30hcBnNzwwS0nOsOJKUSj0a9xx6sta,0.03627611154196264,0.1805077401583357,0.21864812783339993
9497,ZkdK4hyr+XWWZ77fb+thaSN2HNrEPN6X87ArRsWpH1vyfz2Cm20l1Bf9uwoVDF9f,0.13234311606432436,0.5289801271438462,0.47394448196421124
9498,ZkehB06B4piEGrGjT2msWT3usFE5ccs9k6d+FXNrKum7rOCz3BmR1K1QGv0MEUWJ,0.05310026747630314,0.16039738572354412,0.141652364571887
9499,ZlqDuXNNz119jHfSlwQ9IqKHeVxsz7WYsgdt8GFEWOycdV6cOB0mQbyrlFC4Wtdl,0.03374854883693401,0.029762584490116928,0.06851804468185851
9500,ZmhJdVIixR1F7uIcMubIzmy6D76MWiK/I1YzB/GBmJXqwUUhivljHjvU8PVXjm6U,0.02806690212167884,0.9626110448145643,0.9867842246165189
9501,Zn5qUYrJOz3/65R4uTjgrz743zGBmgy6fNvdg4WusqgtAn7+iVrbAebvZKtnchmM,0.03299946690737199,0.21844366972234286,0.16995902576971333
9502,ZnM3TroUA0OvptNRrqnIqScwc/kI05Q/3/2n/Pdllp7id6gOB9nl99+vCeF/44JJ,0.13461212317339344,0.32374871187953846,0.6108180577729436
9503,ZnhHJmC+RliQ1jwJUNS8vpvzFzyz+trSrnZaqygBZIj/TnQ3X1b/1roUkaCONG1p,0.03813508775900598,0.4561003348519399,0.24107448434299528
9504,ZntWvidbkUNS5A5ZNU66NekvUblbBBcyw/DSnEsFry2JGEZ3VNaZWynvepkC1YEx,0.039305410150920705,0.32036386294371866,0.8484911005203191
9505,Zo4sRgNQ1LZZl2mkyYiETxOCwhjVwvUqIEzLlENGjTV26413t94ofiR+G27idxTv,0.020030625557714177,0.020553254887083816,0.0887163746311842
9506,ZomGrqBE9S+YRrIXCX+QvPWAvX65QcxjzR8xDAs6UvZ9wvVpAzX7h9zieAyU7J6H,0.07470136988069431,0.07142919684848303,0.04427577321893117
9507,ZpyGSUN4TO8U6vfMWGDyelFvzERdscTu3Ds1ryFeR0UT6e20YWKhXIWseFNLBAii,0.03024849625228776,0.18058581995932366,0.03249736165225503
9508,Zpz7og6Yx2GGypbFqsrf7/tp6+qhWSP4ocwZb83EoGlISSxbi24piSc8dU4HDaHB,0.030704638817145247,0.18882333989625122,0.6831244075067691
9509,ZpzNCz4qO4R9j8hQS4eqzbF5pC24iZ7XvUAY4IJl7lOYrTzhROifPelpuJ3SP89O,0.04021128698553034,0.19690632753505,0.30381196367326646
9510,ZqKoyN+OLcVBNQ4gqhwbz6e/MfsL38Vo9ur043/OAsDDOv7wCxPF0vU65o1Hi07N,0.3192662847618184,0.37221563162276916,0.24872616023475413
9511,ZqSpk88XnpRG0w1pQ3ODimwszvpTfKWAX0oRAa2D1ynU/cEz5cJNjVxDwt3uLSQ+,0.7577880711221732,0.7718069265503785,0.12437128985398382
9512,ZqdcmMQOGuaGXz/5ofDao3PnyoLawWbYld7YsfPTO71NO1WWfkQzUoMevqn1Y9Df,0.058961865362938126,0.05193188894992351,0.03140965763725112
9513,ZrKvv2qk79U1WrxBGzLpdIGC/Kwiipiavktpe+OBQg5Xlga9YIbN882j5f885oQG,0.028829475099205637,0.1911016401568506,0.07634714448351465
9514,ZrQG2iNXkM6lgMocXIfa6KsIvobR0co6KfVlfl6JA6zTwXYUwa0Qd12wPKHHUO+R,0.07298709416771676,0.4743850682112609,0.1519202013349803
9515,Zrfyz8WzWjvaVN+Qj9ZutekudPtNgtt9mZXAxIqVoSmBgrx46N+VqQCDlJZ/dT3I,0.9928456753886694,0.9987777878405245,0.9820481030719909
9516,Zrx+HKtF0TqXZGBIPyoKLtHfi41CWoJzBNdBa+7W8/mkL2P10+evLia+4ClEsl5t,0.04076578723956936,0.2855511459097394,0.31814503924322646
9517,Zs+hgjhJPNFKXvmf+t7yNIRq6r2nXhVeoKMy2MdepC7w9O8w0M25hkuTCdhxtPs/,0.03218342713413158,0.21640374780132,0.07271870244408085
9518,ZsDqyBXZBzqU1xaI2surznNUJ/KiWfiiZhMTM0sOZ3/8ZkeRg2T+qVGRALe1qdkJ,0.05600590644057979,0.03957390796414895,0.1375810975037387
9519,ZsMYMv1G5fPqabiQoq2oMx23ifxi8Kt56/xcgnogLTFN7ZEdnWBOnfUyop1JHfgT,0.04964775348282835,0.1738847960765585,0.2900718069422863
9520,Zsd2/6EiqWxJe9tgN2xJATZw1MFMlr4QXrMyUbHEd+tSVuWSuHPelxnh7WBysATe,0.11095748823956086,0.1168120048725908,0.08882136563821841
9521,ZspXs4rlKkDYc+jsdpqc8fNXde37gF8UGD4hISF5ZI7ItdWHiDBuxFq7XdRsYmtS,0.048231043437361065,0.1348345574145462,0.15076860792717695
9522,ZsrQ6zbIc1Wb2sCQs+3VhW1iJfrt1hMfskM9kBksW61bij7tRk8FkXQHQIY3OeUC,0.04095115720722142,0.06176627740487062,0.11452362546973338
9523,ZvFplZ6PXKs6gUlcILjocOs3S6WlzmbFBwOObx/QtgIHKSHvRBcU5CLpFb/O7XA3,0.030630858997991228,0.0627096927867209,0.11549622149354555
9524,ZvLl9wuzEF6sZfZ7zyhlJMgT05XNEaS+8SsHL+Yc2MLHKnKcb54SaGdsL2A00jmJ,0.029749300711493842,0.03761476336500458,0.0515906613488567
9525,ZvOvzB8NJ7aVGvN8GDrx+p/S5rMDvXEnoOo3BpYIPK/e92YExoR9hXqv99J4pIDK,0.15373100200187007,0.5295492325721931,0.2528047956462086
9526,ZvepZvweqez5Wtagezg6xetpRJYUjrc5/TmalVzQP7POXSkV6T/y61kpcKZURvB9,0.03711359706450146,0.10689340559847693,0.12344780043733194
9527,Zw59xXLeLkK7a4X1H2xGtU51pTZKkdTnTQ3Jh3AbERT7bU2llbpiOBV2zCuju+Us,0.037813104545102005,0.10335890189355779,0.08722708268716062
9528,ZwVrZm0c3VwWxENt8bvs+zNlHufW6X4WF0G7rZJz9wii21cEDT1SZ5cN4zSyIyti,0.05667843071736545,0.7044576856233763,0.7169391562265246
9529,Zwz9X0pbkf6NULuw+4WirX79zkjiZkHHcDbt30CMniJIxVy0HDlgERBZUWYA9Qq2,0.07767136354651527,0.09054523993335062,0.03981777572737222
9530,Zx18RGG7yEjbik+wOcke1M9Udm03FiJI6JiCrall97chJ5TptBRbVNnbJ6Lc1auX,0.06387486385909225,0.21520651418097958,0.06853581185501101
9531,Zx8QkSAWAfwJnK5+DXDQ4XXO4oJshSgQiBnvyvwE4VfCa/QphozJCtzQx5/fAzNS,0.03529242894442286,0.27196356813266287,0.02390639691380836
9532,ZxB4IDtsRnOXCEHzs0PAqUwLlrj1y5P4OVMLv02BukEFxP1TKQDpeol9uoEkBFJd,0.05109115800479813,0.30056529370864904,0.1246038733366428
9533,Zxok1Tryo1earDkMI/vaaTvQJnL6T/eWiDJr3ZlTKL/20RyBDphKz4pd+K4rT1Uz,0.019308050199872695,0.1054163425444351,0.06297675731504881
9534,Zy+U8YZmq7wyDRvTxJvGqk6fWeyIRNzk8WR0YDXswTFpugtIY/PHlW0ElkIaP8i7,0.06096368014377884,0.1515586083806939,0.26168702611423733
9535,ZyDpWQDRgR1GlG5jIbrcgiLfIsHwmMnbZZGhiwG8/kHCQIuAtw2U9zggkcZQRJzR,0.025845226897850515,0.04104032248916201,0.034847315524961564
9536,ZzkvMsY6ITLI+lTCedVeLC393V7EFDwsGTG97qJOiNHrkVT30Dcm95f3a1MQ/scQ,0.033036690086162945,0.15402765830488563,0.49580138298721754
9537,a+M7hejAKrCkXlHbXDCAjD6QxCxqTaCQ1q1evVh8UdqZ3YEJvkOKb0eNnx/gjRAo,0.11991204626778296,0.332287788808423,0.09736021310722143
9538,a+Y9MlJHCNUA52LMDAcqRHfHwX9S6dbhufKjjZWaihySZ2gpunO7WLhJWKzuCn+z,0.02933116239696487,0.04290387350327762,0.04567346457984223
9539,a/VWkdO3RopUo6bcrfO0Lw3wETfR/OsrneKZnLzsVhNKVEV6u7z7D7rMkLjlGfjq,0.027292950248588577,0.2501788397506365,0.26462809302555723
9540,a/WTcOYyH5Yg9LM9+8cFCDDREQhOY5sz/eYB48Esy/PL2n9QSUL0zsGPxhEAkZvD,0.07275824906356765,0.4622440345381492,0.4121033523074692
9541,a0NGoaIU+dvRuxUSpM+/s4jJaOdjoz3xsWSBW27oNcyz/iw0y2h0Nv/+WZH/9xsk,0.15468406340277518,0.6445297864513961,0.1177931666081794
9542,a0dHGsEgB63Kkf96Y6Wgywzq/eKFysI034cHE7UkzR0P8DBDCAuYIE+FMZW2nxcT,0.044489342266831766,0.11890616725324332,0.17540000528045963
9543,a0rXUojJetx7/CBBSzdz6T/cr8tsUGQivAxQ1TuFJyRUZdRoFEYZd1z8QLEu9gFM,0.9040193423360314,0.9977545893455048,0.9880832102448669
9544,a0xOXzY1AkAimbBOvZDUqtWTQlSsSk7meuuXi12m6HsQn9A8Czen1WnmfU0hAtRR,0.49542907089680244,0.26383202844143716,0.15245630857652515
9545,a1ZfP08yVNPT8rBq088dM0ECzDaa17P7C3TQimoLlbtmedqjMdxVVd1kG6h5Im8I,0.03895752174375178,0.06384293404526176,0.03742996462521431
9546,a1gnYbs5iOU/WQueaR4DM+m68fG/zqM8xSIvfUjYl41NNPv3Dib+nu/r2H33O+lf,0.027740999255797094,0.3134213224084105,0.3414074433297023
9547,a1mQoTavn40rJTE1jMPzuUX7ILy28vGyFocxQc7F52l6tCL4CtVvoDO3NYYzrubx,0.044410053973363284,0.4936677881203362,0.4760882834074699
9548,a1wYAj/1kobe7cjeIkoDKCVuF2ThqYeNLCo44T0Z0kgPWSVPEdR2Q/FnazWrFkEO,0.013419335482604655,0.048380929252475835,0.04080562216297501
9549,a1wvFJOJt3fprankuSLdXnbOnwrot7Npav1BJGIGGWnHsEP6XR2eTHrsq+C1UIkQ,0.08012112288344764,0.716656672034774,0.5558126249778683
9550,a2HLJihsu/QlKBLaNnalZj4Y0xc/4kErWkgewwzW0JoJEiLVo0Hh3XYrGG5kg1C0,0.03315333474193882,0.18870928054352198,0.03393655321016931
9551,a2JCt13/mkjKo4QqayOQnZUyxC3uRBMnwZZzSCOfIpX/ObOMdrUvqGILMbMnzY8P,0.02726285878981305,0.3727244840670755,0.3947497656905158
9552,a2Oj5hjZiWR+Qibzhb0d1WjwmR5JYjF35y/AstJADQE6oLTRACvXziNKJj8wn9f9,0.10789775353145092,0.9878493813430255,0.9885537635284797
9553,a2dJALVguzesOhJMT5BQT9dfyp1FjMFnf7lh++USzADmNzatZtvdur3GZob+3OBd,0.03399968653284324,0.07305483167363969,0.23207074004916606
9554,a4+toqxntkvCtY15Fpm3i4H8bZVfiIoCHTb4LdIat+NMrokqxshVGKs7tlp8ukZu,0.08126177190047623,0.20835226763867443,0.2376043224580755
9555,a418HmpTbaHcGHsg5H4xWu8IZNfENVjYDVBY6otLjujCcmpp4EpHuDVRukAp1gjq,0.7025197037968463,0.2685554761657115,0.48342133155956846
9556,a4A/Ym7XNuu9s1veY2eZFna295+ND7yLp+UOrKkwix94T3Zzw/2dovERBxH02ahx,0.05533268792518942,0.038277982337430294,0.0699081905329334
9557,a4bkSFVQsjoiWEVu49uZGNucwERFZw1r83BPElcmZ9L2aa4gcQp/a47U5u2RdDfa,0.03901745582180949,0.16961118240285422,0.29912850086044385
9558,a4eBzOxZVIEEEIbtP2rc+t+q6MusEPCsFqHBV/N8hLa01Qp+ZavanHeog8AQDLr9,0.05295461476230012,0.46717616453747757,0.2809165051952526
9559,a56yUqEe3xH+603N0yv0IY0fGdzHY6U/tVAzReIKiNsejqjg8JKSPs6N8/Em+rzO,0.05371457805489577,0.5155096608566992,0.4633129912027649
9560,a6L5fdqVvtlCN4u7oq72Pgr5yQt+Oyzxn/t7LM0HtHyW5PEZIruUQ+32ySwAh7Sc,0.23490828155305288,0.37344002415222877,0.1043629215483125
9561,a6UKEzH6gJHcD2QkaR87jOlKNgCy0qSHvGVOJVQ2k1FVWW4Y0GsNp4OyrVhpFKpQ,0.9202838242621293,0.9930884406331107,0.9088309109551322
9562,a6Y7A9Fuo2+8H9mKLC4jwQssLUx0UBiF3O+IJcMZxiUvGiSQjdeCvtKuYDb6hhu4,0.06794945698922039,0.30245954701815947,0.056440565270368115
9563,a6h2BDQUNYbf03ZUmbco1Z5KNG5WEw4dhLB5dMJhLxQp9d9Mk5bi1a/9W/gSL8Rb,0.2098670869319338,0.17076756914091373,0.03663746756326436
9564,a6uSBDeJk8aZDQH+W0oYRo8RktI18l0Xp8gMos7x4yPKmQ83/7cIizhJb9/z9ajb,0.059760751537846546,0.09142335465390106,0.32604065329023624
9565,a7LzI2U6LX55rke96en5Gec0XxoKM1bV+8tlKD08mx3cFj44XLVC/Q4MKMtGYoh4,0.14077659678990717,0.13052321783152432,0.17137152570159597
9566,a7MpwlAbjNGcaJXg3z8M6v+4zNpxJdECYukVxSvYo6faY6d8KJx2jfy3b0Te+EJy,0.3210421245610149,0.39326567326415296,0.2680696609449317
9567,a7PIxxo3+/p/at49hvQEiZfa8cQyv6vFIbyeeWSqdQdKTDgCpKWnS8iBaREsuMKc,0.043235962141958906,0.058007174260292116,0.31596467486944535
9568,a7WpXyOG+/HX0e7K9ZsmpYuTwo+d05OKQcafpIpI0FFe5w2aL7+/B0eHfDI3TJqc,0.07963815552498854,0.08893454301922477,0.07314392350137444
9569,a7tots2cl2Iva2y/gok/SA7kK7Uk+jg0A9DsVzHvHQ2zdc9mrUUR8HGVB942wfgl,0.04908392117370153,0.05870505898290157,0.12760911930929542
9570,a8maRtc7NJbR8o3SAp++briVqhaP1uo3oBEM94Fwg/C/z4gOWgH8X7at9lnKjROk,0.10172030378705743,0.1507177146040446,0.16409911272436117
9571,a8wKyiK7skDdCH1c52bZdaYdDyNN+6b4SiI92jU+5GW/RU+MC3nPXfO1S21hpx1B,0.04937509639786164,0.14187476957905032,0.29330969815012886
9572,a9HgaG5n4gaqdb9gQjMNrqLAtUP9GKh44dh08cbGrZ5VNZR73tBkPbPkA06KzwCB,0.0919953929015549,0.11132534281893569,0.016443208556970013
9573,a9NReVLSLCL/5TbuRGN88cn9KJv6GTnOti6mfv3mNXmC55kF6JNgX2J+6QBjHMZ5,0.03429644518471586,0.04700451576774778,0.05104059873875144
9574,a9WZxINGljQ1vL25jbjh5HmXN+qiGMxa8cbOcHDaq8sSpQmqg5HRLY9BSdg35kxh,0.28127355616465943,0.18296558188532908,0.46549593414856927
9575,a9epUTU1xpw3FpDc5V7IYO6GV5P+HtHtFXv3VFxOTRCF/E0uypeeXM3nV817Z3Jq,0.048139168160279855,0.2502739243319725,0.2679011758182802
9576,a9fzy2ZgNtLO4tdWWRwE39yxMLKDJ6sqIs+ewe8l0iGf8GYnBxLgcqZk2uR8b4mm,0.7823364804941892,0.863019919471489,0.9052269866556609
9577,aABZ0jS9agawnACUS806JhdYPY/Hk17QZLbuAYpHWiVUgS0J9EtHv+GqXvBIHPO0,0.11613430342320752,0.06804671545944585,0.06479684724577084
9578,aALTbu0XFmu7oRHa7oxGJcnIHel5dwMg1mOXew5HNmPfQkxELOle5PA88rIAR+au,0.07456650285298505,0.054988644854885194,0.1368918413587975
9579,aAUfT4GJzIKle2IYmIz6RonizdrBO7QzasDMeQ98ual8cE6eJfd/grYDuCm7ceX+,0.03543139866572187,0.14377969886920638,0.06461546918020089
9580,aAaA/i+1Jvpd4e0JvH9kK5AxLifbrCys9KaHL6PWLwrQKwNMfO/yhGj4ul3UTOIU,0.03495630049090903,0.06038118759759736,0.04642521066489225
9581,aAenlXzUvsxAOkp0AAk90SYagZeoq0bZTvH2L8GUX8swhiviejTkI8ovyNVNwjZa,0.03930919079327111,0.0366914335671682,0.13565486555351325
9582,aAyqoEsnZETwg27aBlQQBOZCpl5Ukui9wgP9tffh80CAe0dZ1q57L6m73YOL3Zbw,0.07024389067046866,0.36150173956730824,0.22169686305036274
9583,aBIqbc2sTbTL/EYsdElCZwgAjA+Wr9G9IunAjRqtpXV0rrUgCrN1eOD8wDgely0M,0.19569294444490937,0.499753694631646,0.48832566872148564
9584,aBVJ53XECa6IclvKa70hiHFoIAZ7K49YOQyJeYbMXw/C5Az/0WnTEYCjYUa1s5tI,0.026050782960979735,0.09685765173829908,0.08862702761248009
9585,aBYq62LZDB3Oq8uNqCYfxzKeRZIASw8C6c/gWVRWGJaw3MX3dhWUh6wU+dV9beQT,0.047434580931089654,0.2021227375639829,0.25984036595925575
9586,aBaIQm2Ewzx6dN6smsi8+HJPfUuaYF9njdzPuuaNFGxPSSy3S9nhAxA+1T4SBfo7,0.9126318333963666,0.9994863017851758,0.9899369914412065
9587,aBmbxTbKlFllN4kYF1ScYM045M//I1nkJFa7dr1EK9Ew6TliZeOqpS/RcI5xrlRM,0.05535885892964798,0.3679864431290928,0.4040866505573263
9588,aBsTJGLHHK86a313uEWQekGcILQMmsSpMrGEX6X0FcAfRx4DpQaJW7OOX0bfMV1g,0.051116021511091625,0.09452304121229815,0.04294401508470591
9589,aC1Eg7YZY0dELpVso0XFFT28M0JR/2xM16xpHyB16wc2Zl7twkgLAmx0LJgT/jk3,0.08568081399862626,0.280566079882417,0.10701214667455106
9590,aC5p9pF/D80uVJg1wpsOpg3UYQjQEldOnW12JGpC0vIge8ggtTL9Jc/nCYs630xl,0.0282675019869979,0.044306994303709546,0.04358782945558515
9591,aCGrJTQQ/SbZNeslyct7As3MhbfzIv6ViHqots9451NYHybtzoJee4NmOrbJ/5EW,0.038853442026641316,0.14449766570491496,0.05790909277756473
9592,aCn/x84g5rsYzfZVkgncvoE8v+CUcHkteQPLwI+4WZ5kSfUKHSjFBZmvANusXyxh,0.05987877541858355,0.04023062565254276,0.10229003032306283
9593,aDSAy6oBsrpT/HJ475aYMiXiYCf2cygX9yMk2BSMx0ZQ2ySJM7GV+rq7511DmAzo,0.0509786745450298,0.2770009938603385,0.21820610032155507
9594,aDv+N8Z125fccJM996u2s4rvguew8YNgLKLEv5/gABGu8fIhF5kcwto032SMpYW+,0.05564110462105587,0.22244918172742323,0.14439978655348884
9595,aDy8Chm9Q5uGlXcEtXQgszx197wozevHIO0jpEZyCnV7YrFSFluxAWaYnVgg0NXD,0.040477543745378264,0.1658523907204673,0.1635448198481615
9596,aEPJin51jw9hY+/i1jROYX2tMysauBHVk89Pv9Q7rNq+dshagjm53jB2wDzJBX1c,0.04037567084348026,0.5773060592883893,0.5183791898144121
9597,aESFRf4XrUTEGxZcs7HiEgR1X5n2274CkriO354TalOEW50KQPEwAGPSZa9NxbRU,0.05766095050828213,0.026440261352036254,0.034144165740780164
9598,aF4q8ADNW9Hlcsh8F4Cf6/f6KEq6j4xc4Sj/dCzMgkqNv9vbrrUU8KzsPwUPsjBN,0.10110584082566698,0.501524671791862,0.14839457350862884
9599,aF50yZsjMhe/unxM1VNSC09IA7V0pKdGmAdWOCiZUa7hQvmnIJ9PMYvF7llnNbRs,0.7597253987761244,0.6526857507640262,0.5049277236811913
9600,aF5Yiw5pCB6k+pnPv573AKSXcoYna8e6KDaTnip2d8k1NW7CTiTDx/0INalXVo4h,0.07955089967959683,0.05080603318119603,0.04245270608734564
9601,aFj31Rku5MHT7VGD+o+vBFwk4G55gzJ5/id8m44/IaJ8BZfxNWW2gzIJAU8xL47H,0.0809562469177636,0.04462230925168498,0.05684799483943648
9602,aFjqAuFZq0olJxHoJhQ/O8DF+hWXPKLg3ZUyLD+7ESodYs51m6hUKjmoRzSdYcBZ,0.05238933630969367,0.20679621556912264,0.23360051799672354
9603,aG0obw0FTNgqaCPo4BIvnr9wMXnl14aNfQ7kK+M9h3mF9DVUf2FMgnYGw8DIfFm4,0.928200621626769,0.9994971164315072,0.9646022338558711
9604,aGMhUDmj+25NawLqK17yb1C6Wy8CZDel9ynnbNS10l2Ct75XdWpmQzF8cI9PqE0r,0.10826164784598902,0.3690980477606183,0.28478288240360383
9605,aGutxwSPPyaFYQQfq6XzLfmvBLyHFD2SU+4oOAyog6cOQhSA1nXo7YHTf5+JYC1G,0.039023920219442565,0.29698472448103463,0.09652663678400697
9606,aH+9YoZsw1pfDMVrZes1OdNQu7jzchVbw7BvhVFCSqBApD/FK69BaM3DsfcltoLV,0.026708709370010686,0.09723568873392463,0.2846107657550958
9607,aHCzaGKxPUvR7ze5Mb2xirYFdSrCSwzKWuyMTLzPhKhsAq8eJSJcFDErgW5wcfs8,0.10782303248630021,0.11759530534007334,0.08269298139481573
9608,aHO6hStEsueWTTTpQTCylAhxPGxV1uF7vjEcde1BKCE7BHrhLltZ4FiNijLQ9GR/,0.04775006411143323,0.11114807292437234,0.19752309806304025
9609,aIFRN60dCqB1tV6XVt4jBHQqtS5DV7gLk7BWR7Am52xFn8vanutLlEwNgszxn0n+,0.028135230827732616,0.020329968948887056,0.04384884774086528
9610,aIY89dviq8523oD6Ez9f5njFF4iGUdIcYFiEzchAyEFxVxOSQ8EySgbzdICeU801,0.07451703531259168,0.047623776937463114,0.05400960342438099
9611,aIdQeVMhJ3sDH88FkWfPAaR4hvTiciJ9L6hrKqvQrx+h3R3u4N0ZxRgrv788rP3a,0.49845479480874766,0.8268607763814038,0.35450309859539886
9612,aIfywVOOjJEGvsX4Gm/hY79BNUwbAcqP8MSYzvj2zuxM+/gUznBxriQ0x6XCg/o3,0.04803267160422475,0.235634398332365,0.1948756432226586
9613,aIwOl5c+htT+3ux64oXwNLS917O3YLKe71B0amZnZPK6NUiUOs5HX4U0dPk0rF3B,0.0870558165811427,0.0738017773933739,0.3326395818962379
9614,aJ00Bj0uocYk7pink5oXqnCQQSdFXOfz/mc4VkajrLGahdZdAGaJjRx/GfMZ3HuG,0.028979781817056183,0.12924087032175235,0.1454881067361974
9615,aJ3cT2J036oNe/R8XBRJBS/+WX93suIjEF99snte3s6C3zpekRamx5MyO48jlX1z,0.08059531887811344,0.29758571031410275,0.33091819434740943
9616,aJNe/l2JFUJQGR4C8BY1lYHgJDi5lPkZyTGc5bCLDgu896Un3XKpCKt3pwZDfUc8,0.02651027961970509,0.43326142215587016,0.4874216467997552
9617,aJf3T1x1ZP1T+JmZYr1XRISrm1182qNXHxzx8vyxhE1FGmUiKfUEwl460eB3rbQ6,0.23771092659632675,0.1749558631790834,0.015117719639066052
9618,aJpj/cJiebMHEWHXbjuRoodJ+QAENR9mx7UdG37uH2bPpVOXukU/RvIc47jR37dX,0.036436639693618766,0.9554131204078751,0.9826425905630307
9619,aK4Ai9nfJjO40QpZt1jTu9fx0uEYZJ/1tAdJrwatL7veym6kGeYh0NFGfBpnOsqZ,0.23131690875402278,0.40053514893789177,0.1416325330655066
9620,aKCrHaAk9VxKI2lSbt3Kw9W+IB17TEMZkK/JPq4oXU09CouKLjADo8vg8W3bSiN/,0.05015149017014775,0.12915855393411257,0.8697020812069322
9621,aKDK4JRV/aHiG0ZLwgNfuj8fP0IoQSsoNfydiYeIu8AXeX5Wl1KwL5Y+HxAaDq5x,0.23415527726888863,0.21180011792606845,0.496046415299354
9622,aKEHIyhJKqEA0cTPUBQzZWpy6rbm7AnKKfUZ+adCmPkFSeIa4N6Ew8TTIAFLGu+b,0.0579643519194023,0.49818636344974054,0.49470878529879647
9623,aKjNpsdnOSkV0rprkAgzQG5/xKGfrdpxM8kPTbw1WplhDboUDBajgpxfR9sm4/pG,0.6810277674280012,0.9987070466740171,0.98740741235151
9624,aL/oMgdbINr+zG2qsoB5nv6tWLiX5qsWyRrnodfYs+CYuzEgfjENXil3XHf/7ifE,0.04068969727146099,0.21300016519454934,0.29601846546852606
9625,aL2e3yY1MN5t+yiU/Tm4rYWhg2k8iIdafliuV1AhbFVMiDYfTTYtWaGZ/Kx5BP4h,0.10361042765280348,0.17671623262932834,0.3273896828527092
9626,aLn6vvRl/Vhv4Jp9oHH3bT7TyhMaULlWYUbrMu4FgIeJf3ZruFAGrJcke7V1byo0,0.03764692126394775,0.04448468222824897,0.03898785758649803
9627,aMTGQrfdu1oBlVwOONIhd51KC5n6byu6rLlm2HO7n2Kujuuta3wpKCM7DWZkoF8g,0.06358664489008414,0.04992526686017107,0.043355420544981205
9628,aMb4MLH1S35bjio36CucQbu30N6cA9+qM4bPchunjTnOPSmtzznO2IG1ilQ1L6st,0.02693615080493328,0.3781665210240297,0.1273668150281605
